City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Kaitangata,NZ,2022-01-24 00:27:51,-46.2817,169.8464,55.92,69,56,8.25
293,Mirnyy,RU,2022-01-24 00:30:23,62.5353,113.9611,-13.77,69,100,1.99
294,Ponnampet,IN,2022-01-24 00:30:23,12.15,75.9333,54.7,79,7,2.1
295,Bodden Town,KY,2022-01-24 00:30:24,19.2833,-81.25,78.8,81,20,1.01
296,Lara,AU,2022-01-24 00:30:25,-38.0167,144.4,92.03,60,100,2.3
297,Maceio,BR,2022-01-24 00:28:40,-9.6658,-35.7353,78.24,83,20,6.91
298,Severo-Yeniseyskiy,RU,2022-01-24 00:30:25,60.3725,93.0408,-3.19,99,100,3.09
299,Gat,IL,2022-01-24 00:30:25,31.61,34.7642,51.4,100,44,13.04
300,Agadez,NE,2022-01-24 00:30:26,19.75,10.25,52.34,31,0,9.95
301,Pio Xii,BR,2022-01-24 00:30:26,-3.8325,-45.1525,74.16,95,100,2.91
302,Saint-Ambroise,CA,2022-01-24 00:30:27,48.5501,-71.3324,-1.66,71,43,8.05
303,Chabahar,IR,2022-01-24 00:30:27,25.2919,60.643,62.44,32,0,2.93
304,Rawson,AR,2022-01-24 00:30:28,-43.3002,-65.1023,73.24,32,10,24.52
305,Jian,CN,2022-01-24 00:30:28,27.1172,114.9793,45.72,86,100,6.08
306,Vardo,NO,2022-01-24 00:30:28,70.3705,31.1107,39.79,82,100,42.23
307,Syracuse,IT,2022-01-24 00:28:24,37.0881,15.2792,44.31,62,9,9.86
308,Coquimbo,CL,2022-01-24 00:30:25,-29.9533,-71.3436,63.86,81,60,5.46
309,Bhindar,IN,2022-01-24 00:30:29,24.5,74.1833,44.85,69,0,7.11
310,Pimenta Bueno,BR,2022-01-24 00:30:29,-11.6725,-61.1936,73.18,95,7,2.42
311,Carutapera,BR,2022-01-24 00:30:29,-1.195,-46.02,76.6,92,100,5.91
312,Baracoa,CU,2022-01-24 00:30:30,20.3467,-74.4958,73.83,86,18,2.66
313,Hauterive,FR,2022-01-24 00:30:30,46.0901,3.4459,33.58,90,3,1.99
314,Orai,IN,2022-01-24 00:30:31,25.9833,79.4667,50.94,95,4,6.24
315,Providencia,MX,2022-01-24 00:30:31,28.7167,-111.5833,73.45,47,9,11.9
316,Makakilo City,US,2022-01-24 00:30:31,21.3469,-158.0858,80.92,56,40,8.05
317,Itupiranga,BR,2022-01-24 00:28:42,-5.1347,-49.3267,79.12,97,74,0.78
318,Bubaque,GW,2022-01-24 00:25:44,11.2833,-15.8333,79.14,77,16,10.09
319,Pitea,SE,2022-01-24 00:30:32,65.3172,21.4794,42.1,76,100,13.65
320,Hobyo,SO,2022-01-24 00:27:10,5.3505,48.5268,76.37,71,97,17.47
321,Baiyin,CN,2022-01-24 00:31:32,36.5583,104.2081,11.28,57,64,3.0
322,Pijijiapan,MX,2022-01-24 00:31:33,15.7011,-93.23,78.08,62,0,8.86
323,Grafenhainichen,DE,2022-01-24 00:31:33,51.7333,12.45,44.06,95,100,3.11
324,Vao,NC,2022-01-24 00:29:57,-22.6667,167.4833,76.95,68,8,9.48
325,Panzhihua,CN,2022-01-24 00:31:34,26.5851,101.7128,46.33,69,6,1.21
326,Colmar,FR,2022-01-24 00:31:34,48.0833,7.3667,35.94,80,0,6.91
327,Vanimo,PG,2022-01-24 00:31:34,-2.6741,141.3028,84.33,70,98,2.8
328,Yerbogachen,RU,2022-01-24 00:31:35,61.2767,108.0108,-15.11,100,98,4.41
329,Mizdah,LY,2022-01-24 00:31:35,31.4451,12.9801,46.81,69,100,7.58
330,San Juan,AR,2022-01-24 00:28:06,-31.5375,-68.5364,87.91,30,46,10.45
331,Lagoa,PT,2022-01-24 00:31:35,39.05,-27.9833,59.22,63,3,6.96
332,Sakaiminato,JP,2022-01-24 00:31:36,35.55,133.2333,42.78,61,75,16.11
333,Dingle,PH,2022-01-24 00:31:36,10.9995,122.6711,81.21,79,74,10.83
334,Ekibastuz,KZ,2022-01-24 00:31:37,51.6667,75.3667,-4.4,100,96,2.93
335,Escanaba,US,2022-01-24 00:27:05,45.7453,-87.0646,10.71,66,0,0.0
336,Pevek,RU,2022-01-24 00:31:37,69.7008,170.3133,-10.19,96,100,18.77
337,Caravelas,BR,2022-01-24 00:31:17,-17.7125,-39.2481,75.54,84,18,4.34
338,San-Pedro,CI,2022-01-24 00:31:38,4.7485,-6.6363,77.07,87,0,2.06
339,Umm Lajj,SA,2022-01-24 00:31:38,25.0213,37.2685,62.44,57,0,11.56
340,Holoby,UA,2022-01-24 00:31:38,51.0865,25.0077,11.97,97,56,2.48
341,Mafinga,TZ,2022-01-24 00:31:39,-7.25,35.0667,64.42,97,100,3.38
342,Arman,RU,2022-01-24 00:31:39,59.7,150.1667,-11.99,82,25,8.1
343,Jishou,CN,2022-01-24 00:31:39,28.3167,109.7167,37.71,98,100,3.02
344,Lensk,RU,2022-01-24 00:31:40,60.7253,114.9278,-10.17,100,100,3.85
345,Amapa,BR,2022-01-24 00:31:40,1.0,-52.0,71.31,99,51,1.77
346,Saint Anthony,US,2022-01-24 00:31:40,45.0205,-93.218,7.25,69,100,4.0
347,Eureka,US,2022-01-24 00:31:41,40.8021,-124.1637,65.35,56,0,1.28
348,Nara,JP,2022-01-24 00:29:24,34.6851,135.8049,43.88,79,100,5.28
349,Havoysund,NO,2022-01-24 00:31:41,70.9963,24.6622,43.68,93,100,47.22
350,Longyearbyen,SJ,2022-01-24 00:31:42,78.2186,15.6401,13.84,79,0,13.8
351,Smithers,CA,2022-01-24 00:30:21,54.7804,-127.1743,32.32,93,40,3.44
352,Strezhevoy,RU,2022-01-24 00:31:42,60.7333,77.5889,-0.02,100,86,2.71
353,Dalby,AU,2022-01-24 00:31:42,-27.1833,151.2667,81.3,43,100,2.57
354,Pilar,BR,2022-01-24 00:31:43,-9.5972,-35.9567,76.93,81,93,5.84
355,Pundaguitan,PH,2022-01-24 00:31:43,6.3711,126.1689,79.66,82,100,4.14
356,Hambantota,LK,2022-01-24 00:31:44,6.1241,81.1185,71.94,100,20,4.61
357,Tadine,NC,2022-01-24 00:31:44,-21.55,167.8833,81.18,70,82,9.69
358,Varhaug,NO,2022-01-24 00:31:45,58.6147,5.6457,43.9,90,100,10.69
359,Junin,AR,2022-01-24 00:31:45,-34.5838,-60.9433,73.54,73,100,5.06
360,Aripuana,BR,2022-01-24 00:31:45,-9.1667,-60.6333,73.18,98,100,2.55
361,Trapani,IT,2022-01-24 00:31:46,37.8333,12.6667,46.58,73,0,4.76
362,Olafsvik,IS,2022-01-24 00:31:46,64.8945,-23.7142,28.89,71,100,10.04
363,Soyo,AO,2022-01-24 00:31:47,-6.1349,12.3689,75.99,85,100,8.19
364,Payakumbuh,ID,2022-01-24 00:31:47,-0.2202,100.6308,70.34,98,100,1.19
365,Orcopampa,PE,2022-01-24 00:31:47,-15.2661,-72.3417,44.4,92,100,2.1
366,Finnsnes,NO,2022-01-24 00:32:48,69.2296,17.9811,41.61,92,100,38.72
367,Khatanga,RU,2022-01-24 00:32:48,71.9667,102.5,-17.61,100,100,4.59
368,Evensk,RU,2022-01-24 00:32:48,61.95,159.2333,-12.51,80,97,6.38
369,Chesapeake,US,2022-01-24 00:32:49,36.819,-76.2749,39.2,68,0,3.0
370,Petropavlovsk-Kamchatskiy,RU,2022-01-24 00:31:28,53.0452,158.6483,5.59,61,0,8.95
371,La Romana,DO,2022-01-24 00:32:49,18.4273,-68.9728,73.76,73,20,9.22
372,Lima,PE,2022-01-24 00:27:57,-12.0432,-77.0282,71.38,61,0,1.01
373,Kui Buri,TH,2022-01-24 00:32:50,12.0828,99.8543,74.98,72,9,4.03
374,Honiara,SB,2022-01-24 00:32:50,-9.4333,159.95,87.22,68,100,8.08
375,Yelkhovka,RU,2022-01-24 00:32:50,53.8667,50.2832,11.16,95,100,3.94
376,Pontianak,ID,2022-01-24 00:32:51,-0.0333,109.3333,76.98,94,20,3.44
377,Gazli,UZ,2022-01-24 00:32:51,40.1333,63.45,31.19,78,3,9.6
378,Leopoldina,BR,2022-01-24 00:32:51,-21.5319,-42.6431,70.14,95,0,2.15
379,Yashalta,RU,2022-01-24 00:32:52,46.3395,42.2762,31.28,96,100,10.42
380,Nyagan,RU,2022-01-24 00:32:08,62.1406,65.3936,0.39,98,38,4.54
381,Ponta Do Sol,PT,2022-01-24 00:32:52,32.6667,-17.1,63.72,80,97,4.85
382,Suhbaatar,MN,2022-01-24 00:32:53,50.2314,106.2078,2.3,98,100,1.43
383,Kuantan,MY,2022-01-24 00:32:53,3.8077,103.326,73.51,94,20,1.14
384,Theog,IN,2022-01-24 00:32:54,31.1167,77.35,32.7,99,100,1.3
385,Senno,RU,2022-01-24 00:32:54,59.5336,33.9167,13.86,92,80,8.88
386,Priiskovyy,RU,2022-01-24 00:32:54,51.9333,116.6333,-3.44,97,100,1.14
387,Hof,DE,2022-01-24 00:32:55,50.3167,11.9167,36.45,66,100,2.3
388,Komsomolskiy,UZ,2022-01-24 00:32:55,40.4272,71.7189,35.02,86,75,2.3
389,Nanakuli,US,2022-01-24 00:32:14,21.3906,-158.1547,82.35,57,40,8.05
390,Lasa,IT,2022-01-24 00:32:55,46.6166,10.7002,36.48,63,1,5.64
391,Nuoro,IT,2022-01-24 00:32:56,40.3211,9.3297,38.39,86,0,1.81
392,Pochutla,MX,2022-01-24 00:32:56,15.7432,-96.4661,79.65,70,0,4.74
393,Viedma,AR,2022-01-24 00:32:56,-40.8135,-62.9967,76.77,33,26,17.94
394,Valencia,ES,2022-01-24 00:32:57,39.3333,-0.8333,45.66,90,49,1.88
395,Christchurch,NZ,2022-01-24 00:32:57,-43.5333,172.6333,61.95,85,75,1.99
396,Lavrentiya,RU,2022-01-24 00:32:58,65.5833,-171.0,10.13,96,100,4.18
397,The Valley,AI,2022-01-24 00:32:58,18.217,-63.0578,77.83,70,0,7.45
398,Kuopio,FI,2022-01-24 00:32:58,62.8924,27.677,31.95,93,100,8.05
399,Moosomin,CA,2022-01-24 00:32:59,50.1333,-101.6677,14.18,92,100,12.28
400,Codrington,AU,2022-01-24 00:32:59,-38.2667,141.9667,91.02,24,100,6.13
401,Arauca,CO,2022-01-24 00:32:59,7.0847,-70.7591,82.4,69,40,0.0
402,Merrill,US,2022-01-24 00:33:00,45.1805,-89.6835,7.57,60,75,9.22
403,Aksarka,RU,2022-01-24 00:31:02,66.5606,67.7975,-0.24,99,81,10.56
404,Hanyang,CN,2022-01-24 00:33:00,32.1371,105.5126,37.6,76,33,3.4
405,Ostroleka,PL,2022-01-24 00:33:01,53.0862,21.5757,25.29,96,17,5.48
406,Hofn,IS,2022-01-24 00:33:01,64.2539,-15.2082,30.13,53,0,14.0
407,Bonavista,CA,2022-01-24 00:31:12,48.6499,-53.1147,27.12,77,85,16.89
408,Ust-Omchug,RU,2022-01-24 00:33:01,61.15,149.6333,-27.51,100,98,3.56
409,Ulaangom,MN,2022-01-24 00:31:13,49.9811,92.0667,-14.75,81,88,4.32
410,Nantucket,US,2022-01-24 00:28:41,41.2835,-70.0995,35.15,72,94,16.64
411,Batemans Bay,AU,2022-01-24 00:30:53,-35.7167,150.1833,79.2,58,100,7.54
412,Colquechaca,BO,2022-01-24 00:33:02,-18.6667,-66.0167,37.24,83,100,5.17
413,Ngaoundere,CM,2022-01-24 00:34:02,7.3167,13.5833,61.81,26,0,3.62
414,Mayo,US,2022-01-24 00:34:03,38.8876,-76.5119,36.27,70,75,1.99
415,Emerald,AU,2022-01-24 00:30:04,-23.5333,148.1667,84.34,54,75,8.05
416,Jaisinghnagar,IN,2022-01-24 00:34:03,23.7,81.3833,53.15,69,2,4.54
417,Almora,IN,2022-01-24 00:34:04,29.6167,79.6667,40.33,96,100,2.06
418,Tres Lagoas,BR,2022-01-24 00:32:29,-20.7511,-51.6783,78.4,66,87,2.86
419,Andrelandia,BR,2022-01-24 00:34:04,-21.7397,-44.3092,65.71,95,25,2.51
420,Tabuk,PH,2022-01-24 00:34:05,17.4189,121.4443,76.26,86,100,2.3
421,Roseland,US,2022-01-24 00:34:05,38.4221,-122.728,67.62,55,0,1.99
422,Ostrovnoy,RU,2022-01-24 00:34:05,68.0531,39.5131,31.62,95,100,31.5
423,Pandoh,IN,2022-01-24 00:34:06,31.6833,77.05,45.25,97,100,1.41
424,Dese,ET,2022-01-24 00:34:06,11.1333,39.6333,48.24,68,8,1.19
425,Kolyshley,RU,2022-01-24 00:34:07,52.7005,44.5367,23.13,92,100,10.58
426,Shelburne,CA,2022-01-24 00:34:07,44.0787,-80.2041,7.25,76,14,4.43
427,Todos Santos,MX,2022-01-24 00:34:07,23.45,-110.2167,72.19,60,100,10.51
428,Preobrazheniye,RU,2022-01-24 00:34:08,42.9019,133.9064,20.41,51,0,7.96
429,Inuvik,CA,2022-01-24 00:29:13,68.3499,-133.7218,2.26,78,75,3.44
430,Caceres,ES,2022-01-24 00:34:08,39.522,-6.3748,38.8,81,0,5.59
431,Alindao,CF,2022-01-24 00:34:09,5.0267,21.2088,75.96,32,96,1.83
432,Tinalmud,PH,2022-01-24 00:34:09,13.5941,122.878,79.74,82,33,8.7
433,Buga,CO,2022-01-24 00:33:16,3.9009,-76.2978,78.51,93,79,0.78
434,Westport,US,2022-01-24 00:34:10,41.1415,-73.3579,35.42,66,100,8.01
435,Groningen,NL,2022-01-24 00:32:17,53.25,6.75,42.03,88,100,5.75
436,Zenzeli,RU,2022-01-24 00:34:10,45.9241,47.0474,33.69,80,100,21.72
437,Batangafo,CF,2022-01-24 00:34:10,7.3008,18.2833,70.27,24,25,4.32
438,Byron Bay,AU,2022-01-24 00:34:11,-28.65,153.6167,79.88,68,57,13.65
439,Simbahan,PH,2022-01-24 00:34:11,6.3032,120.5836,81.19,81,100,12.3
440,Beian,NO,2022-01-24 00:34:11,63.6559,9.5683,49.01,66,75,27.63
441,Cuajinicuilapa,MX,2022-01-24 00:34:12,16.4667,-98.4167,76.71,66,2,4.07
442,Oda,JP,2022-01-24 00:34:12,35.1833,132.5,41.77,62,95,17.58
443,Lac Du Bonnet,CA,2022-01-24 00:34:12,50.2536,-96.0612,1.22,99,99,2.68
444,Sambava,MG,2022-01-24 00:34:13,-14.2667,50.1667,74.26,91,100,4.29
445,Nome,US,2022-01-24 00:34:13,64.5011,-165.4064,5.16,78,0,0.0
446,Road Town,VG,2022-01-24 00:34:13,18.4167,-64.6167,75.24,78,20,4.61
447,Comodoro Rivadavia,AR,2022-01-24 00:34:14,-45.8667,-67.5,69.66,28,0,31.07
448,Coruripe,BR,2022-01-24 00:34:14,-10.1256,-36.1756,78.35,82,97,8.34
449,Sfantu Gheorghe,RO,2022-01-24 00:34:14,45.8667,25.7833,12.27,94,100,1.01
450,Lucena,PH,2022-01-24 00:34:15,13.9314,121.6172,78.1,78,29,7.61
451,Elesbao Veloso,BR,2022-01-24 00:34:15,-6.2019,-42.1403,75.76,71,59,2.13
452,Tarare,FR,2022-01-24 00:34:16,45.8976,4.4327,32.25,90,19,2.01
453,Bykovo,RU,2022-01-24 00:34:16,55.6361,38.0803,12.56,100,100,3.65
454,Zaysan,KZ,2022-01-24 00:34:16,47.4667,84.8667,-6.16,85,94,2.86
455,San Vicente,AR,2022-01-24 00:34:17,-26.6167,-54.1333,76.17,69,100,4.18
456,Dubnany,CZ,2022-01-24 00:34:17,48.9169,17.09,34.0,94,99,4.16
457,Lao Cai,VN,2022-01-24 00:34:17,22.4833,103.95,63.77,84,34,0.96
458,Mont-Dore,NC,2022-01-24 00:34:18,-22.2833,166.5833,84.18,99,63,5.99
459,Abomey,BJ,2022-01-24 00:34:18,7.1829,1.9912,72.88,63,0,2.55
460,Port Augusta,AU,2022-01-24 00:35:18,-32.5,137.7667,78.94,50,89,11.5
461,Sabang,ID,2022-01-24 00:35:19,5.8933,95.3214,79.29,75,79,4.7
462,Meulaboh,ID,2022-01-24 00:35:19,4.1363,96.1285,76.03,88,64,3.51
463,Ketchikan,US,2022-01-24 00:35:19,55.3422,-131.6461,45.07,93,100,9.22
464,Harper,LR,2022-01-24 00:35:20,4.375,-7.7169,77.29,86,5,5.1
465,Rongcheng,CN,2022-01-24 00:35:20,30.634,117.8517,41.74,94,100,5.91
466,Lubango,AO,2022-01-24 00:35:20,-14.9172,13.4925,58.87,75,58,4.29
467,Saint-Augustin,CA,2022-01-24 00:35:20,51.226,-58.6502,8.62,97,99,0.92
468,Bumba,CD,2022-01-24 00:35:21,2.1833,22.4667,75.31,54,95,1.68
469,Puerto Baquerizo Moreno,EC,2022-01-24 00:35:21,-0.9,-89.6,73.47,88,100,10.76
470,Katherine,AU,2022-01-24 00:35:21,-14.4667,132.2667,82.72,78,75,12.66
471,Bolu,TR,2022-01-24 00:35:22,40.6667,31.5833,18.59,96,100,4.25
472,Yar-Sale,RU,2022-01-24 00:35:22,66.8333,70.8333,4.37,94,10,12.8
473,Roswell,US,2022-01-24 00:33:13,34.0232,-84.3616,43.72,59,0,4.61
474,Seydi,TM,2022-01-24 00:35:23,39.4816,62.9137,33.48,66,0,9.82
475,Kalemie,CD,2022-01-24 00:35:23,-5.9475,29.1947,67.78,88,98,4.81
476,Baculin,PH,2022-01-24 00:35:24,7.4525,126.5842,76.37,94,100,9.44
477,Zaozhuang,CN,2022-01-24 00:35:24,34.8647,117.5542,32.65,63,94,2.48
478,Malakal,SS,2022-01-24 00:35:24,9.5334,31.6605,76.89,19,15,9.48
479,Haines Junction,CA,2022-01-24 00:35:25,60.7522,-137.5108,24.75,86,100,0.0
480,La Ronge,CA,2022-01-24 00:35:25,55.1001,-105.2842,-3.75,84,0,4.61
481,Bereda,ES,2022-01-24 00:35:26,43.2686,-7.5406,35.42,96,0,1.61
482,Dunedin,NZ,2022-01-24 00:32:46,-45.8742,170.5036,56.8,79,100,5.01
483,Danville,US,2022-01-24 00:35:26,36.586,-79.395,37.62,59,0,4.61
484,Caninde De Sao Francisco,BR,2022-01-24 00:35:27,-9.66,-37.7894,76.95,73,41,6.67
485,Verkhnyaya Inta,RU,2022-01-24 00:35:27,65.9811,60.3094,9.57,91,28,9.6
486,Tutoia,BR,2022-01-24 00:35:27,-2.7619,-42.2744,84.18,81,100,10.78
487,Ruwi,OM,2022-01-24 00:35:28,23.5996,58.5507,64.09,63,0,8.72
488,Prince Rupert,CA,2022-01-24 00:35:28,54.3161,-130.3201,44.69,92,100,3.44
489,Hirara,JP,2022-01-24 00:35:28,24.8,125.2833,69.66,94,75,3.44
490,Marystown,CA,2022-01-24 00:35:29,47.1666,-55.1483,29.86,100,96,11.43
491,Atar,MR,2022-01-24 00:35:29,20.5169,-13.0499,71.51,18,99,7.49
492,Morro Bay,US,2022-01-24 00:35:30,35.3658,-120.8499,71.19,44,0,1.99
493,Huilong,CN,2022-01-24 00:35:30,31.8111,121.655,45.03,82,100,12.3
494,Suisun City,US,2022-01-24 00:35:30,38.2382,-122.0402,65.98,55,0,4.61
495,Ravar,IR,2022-01-24 00:35:31,31.2656,56.8055,38.62,33,0,0.22
496,Bend,US,2022-01-24 00:35:31,44.0582,-121.3153,58.86,29,0,4.61
497,Grimshaw,CA,2022-01-24 00:35:31,56.1834,-117.6027,37.02,87,100,16.11
498,Grass Valley,US,2022-01-24 00:35:32,39.2191,-121.0611,59.38,40,0,0.0
499,Kondoa,TZ,2022-01-24 00:35:32,-4.9,35.7833,60.37,93,100,3.53
500,Xiaoweizhai,CN,2022-01-24 00:35:32,26.1903,107.5125,39.69,94,100,4.63
501,Buckeye,US,2022-01-24 00:31:45,33.3703,-112.5838,71.13,35,0,5.75
502,Kurilsk,RU,2022-01-24 00:35:33,45.2333,147.8833,25.36,65,100,6.33
503,Jiexiu,CN,2022-01-24 00:35:33,37.0244,111.9125,33.04,87,100,4.88
504,Dickinson,US,2022-01-24 00:36:33,29.4608,-95.0513,57.29,59,75,1.01
505,Gizo,SB,2022-01-24 00:36:34,-8.103,156.8419,85.89,69,74,8.08
506,Olkhovka,RU,2022-01-24 00:36:34,53.2115,60.6069,-8.34,99,23,3.94
507,Pacific Grove,US,2022-01-24 00:36:34,36.6177,-121.9166,65.88,55,0,1.99
508,Sulmona,IT,2022-01-24 00:36:35,42.0479,13.9291,41.22,83,33,1.07
509,Iranduba,BR,2022-01-24 00:36:35,-3.2847,-60.1861,80.92,91,100,1.68
510,Parit Buntar,MY,2022-01-24 00:36:35,5.1267,100.4932,78.78,88,95,2.66
511,Nuuk,GL,2022-01-24 00:32:01,64.1835,-51.7216,23.88,53,100,11.01
512,Resistencia,AR,2022-01-24 00:36:30,-27.4606,-58.9839,91.38,49,0,9.22
513,Kalianget,ID,2022-01-24 00:36:36,-7.05,113.9333,81.68,80,82,11.21
514,Vaitape,PF,2022-01-24 00:36:36,-16.5167,-151.75,81.39,70,100,13.85
515,Omsukchan,RU,2022-01-24 00:36:37,62.5333,155.8,-24.48,97,100,4.94
516,Tigzirt,DZ,2022-01-24 00:36:37,36.8886,4.1198,49.5,62,4,6.31
517,Vila Franca Do Campo,PT,2022-01-24 00:36:37,37.7167,-25.4333,59.2,71,25,5.55
518,Sao Bernardo,BR,2022-01-24 00:36:38,-3.3614,-42.4178,74.89,92,100,4.72
519,Liverpool,GB,2022-01-24 00:36:38,53.4106,-2.9779,40.28,87,100,3.0
520,Beni Suef,EG,2022-01-24 00:36:38,29.0731,31.0979,52.7,47,72,9.33
521,Sao Filipe,CV,2022-01-24 00:36:39,14.8961,-24.4956,74.35,73,100,15.43
522,Guerrero Negro,MX,2022-01-24 00:36:39,27.9769,-114.0611,63.12,49,100,10.09
523,Tatishchevo,RU,2022-01-24 00:36:39,51.6703,45.5953,15.13,91,100,10.94
524,Ola,RU,2022-01-24 00:36:40,59.5833,151.2833,-11.87,84,65,9.35
525,La Asuncion,VE,2022-01-24 00:36:40,11.0333,-63.8628,78.53,73,2,16.11
526,Balakhninskiy,RU,2022-01-24 00:36:40,58.0106,114.2769,-26.03,100,86,2.17
527,Yumen,CN,2022-01-24 00:36:41,40.2833,97.2,16.2,55,0,1.1
528,Sao Felix Do Xingu,BR,2022-01-24 00:36:41,-6.6447,-51.995,73.27,96,100,0.78
529,Sistranda,NO,2022-01-24 00:36:41,63.7256,8.834,48.9,72,100,47.38
530,Thouars,FR,2022-01-24 00:36:42,46.976,-0.2151,36.19,95,1,6.91
531,Hillsborough,US,2022-01-24 00:36:42,37.5741,-122.3794,65.07,54,0,0.0
532,Tarui,JP,2022-01-24 00:36:43,35.3667,136.5333,46.09,98,100,8.08
533,Salmon Creek,US,2022-01-24 00:36:43,45.7107,-122.649,52.29,75,0,5.75
534,Harare,ZW,2022-01-24 00:35:10,-17.8294,31.0539,61.83,89,100,10.11
535,Fairlie,GB,2022-01-24 00:36:43,55.756,-4.8556,45.23,86,100,17.18
536,Takhatpur,IN,2022-01-24 00:36:44,22.15,81.8667,55.94,63,0,5.64
537,Chicama,PE,2022-01-24 00:36:44,-7.8447,-79.1469,68.54,77,8,7.18
538,Coihaique,CL,2022-01-24 00:36:44,-45.5752,-72.0662,55.35,58,75,9.22
539,Porbandar,IN,2022-01-24 00:36:45,21.6422,69.6093,60.15,57,0,7.65
540,Qui Nhon,VN,2022-01-24 00:33:14,13.7667,109.2333,74.68,85,24,4.18
541,Aleksandrov Gay,RU,2022-01-24 00:34:01,50.147,48.5704,16.03,89,100,14.72
542,Zomin,UZ,2022-01-24 00:36:45,39.9606,68.3958,30.63,76,7,3.38
543,Los Zacatones,MX,2022-01-24 00:36:46,22.95,-102.05,65.75,32,100,12.24
544,Igarka,RU,2022-01-24 00:36:46,67.4667,86.5833,-21.39,100,100,3.53
545,Beringovskiy,RU,2022-01-24 00:36:46,63.05,179.3167,-19.14,96,29,5.39
546,Samana,DO,2022-01-24 00:36:47,19.2056,-69.3369,72.7,85,0,5.61
547,Camacha,PT,2022-01-24 00:36:47,33.0833,-16.3333,59.76,77,40,2.3
548,Vilhena,BR,2022-01-24 00:36:47,-12.7406,-60.1458,69.46,93,9,0.89
549,Bandarbeyla,SO,2022-01-24 00:36:48,9.4942,50.8122,74.21,71,86,16.69
550,Egvekinot,RU,2022-01-24 00:35:13,66.3167,-179.1667,-16.17,97,100,3.6
551,Gorom-Gorom,BF,2022-01-24 00:37:09,14.4439,-0.2361,64.6,14,0,9.66
552,Ivdel,RU,2022-01-24 00:37:48,60.6911,60.4206,17.31,96,100,2.04
553,Bongandanga,CD,2022-01-24 00:37:49,1.5,21.05,76.71,58,81,3.2
554,Collie,AU,2022-01-24 00:37:49,-33.3667,116.15,66.97,63,82,12.41
555,Muravlenko,RU,2022-01-24 00:37:49,63.7898,74.523,-11.7,100,64,3.83
556,Husavik,IS,2022-01-24 00:37:50,66.0449,-17.3389,26.51,72,59,22.15
557,Karlovac,HR,2022-01-24 00:37:50,45.4872,15.5478,33.75,90,100,4.36
558,Mae Hong Son,TH,2022-01-24 00:37:50,19.3003,97.9685,53.74,94,20,0.0
559,Broome,US,2022-01-24 00:37:50,42.2506,-75.833,26.02,82,100,3.0
560,Lovington,US,2022-01-24 00:37:51,32.944,-103.3485,49.05,48,6,6.87
561,Misawa,JP,2022-01-24 00:37:51,40.6836,141.3597,33.6,76,95,12.15
562,Bilibino,RU,2022-01-24 00:37:07,68.0546,166.4372,-27.99,96,100,4.29
563,Quatre Cocos,MU,2022-01-24 00:37:52,-20.2078,57.7625,78.91,78,14,8.41
564,Flinders,AU,2022-01-24 00:37:52,-34.5833,150.8552,77.38,69,100,4.0
565,Vadlapudi,IN,2022-01-24 00:37:52,14.3167,79.8,70.95,83,6,4.16
566,Sulangan,PH,2022-01-24 00:37:53,11.1373,123.7228,79.36,85,66,17.54
567,Necochea,AR,2022-01-24 00:37:42,-38.5473,-58.7368,66.04,50,0,8.19
568,Antalaha,MG,2022-01-24 00:37:53,-14.9003,50.2788,74.62,94,100,3.94
569,San Quintin,MX,2022-01-24 00:37:53,30.4833,-115.95,61.97,48,0,8.39
570,Mount Isa,AU,2022-01-24 00:37:54,-20.7333,139.5,80.37,89,100,14.97
571,Kamenka,RU,2022-01-24 00:37:54,51.3223,42.7678,18.75,89,100,13.11
